,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-11-26,866.9510574899341,866.9510574899341,825.8076174734628,836.33837890625,3934155,0.0,0.0
2021-11-29,827.9627791635464,850.1018448579487,811.4563866548925,833.4485473632812,3936245,0.0,0.0
2021-11-30,833.4485888575354,843.2446466950485,811.6523601690687,818.4606323242188,6067618,0.0,0.0
2021-12-01,818.9504164495848,825.5137870083953,806.4604429929674,817.6769409179688,5121634,0.0,0.0
2021-12-02,818.7544808811125,842.4119838617177,818.0197765623408,832.2240600585938,4677008,0.0,0.0
2021-12-03,831.6363114526519,838.1506538005028,816.9422252374229,819.8810424804688,2933597,0.0,0.0
2021-12-06,820.9096004144288,823.4565513921606,803.3256656312449,805.3828735351562,1552749,0.0,0.0
2021-12-07,809.6441789369412,816.6483841953836,805.7257558083897,809.1054077148438,1976433,0.0,0.0
2021-12-08,817.4809798264198,826.4933644800075,810.0849685398127,823.603515625,2346456,0.0,0.0
2021-12-09,839.9139957107561,839.9139957107561,818.9504087010563,833.742431640625,4078098,0.0,0.0
2021-12-10,832.7628023942067,850.8855082955615,832.7628023942067,842.1670532226562,3434165,0.0,0.0
2021-12-13,851.2284229626496,851.2284229626496,822.5749549588706,825.9055786132812,2683048,0.0,0.0
2021-12-14,822.868863207874,824.7791064555422,809.1543821544094,819.7830810546875,1979863,0.0,0.0
2021-12-15,826.7872382428886,836.2894258063645,821.1055369523777,828.9423828125,3208613,0.0,0.0
2021-12-16,835.5057155715191,844.6650048421129,828.9423455010126,835.8975219726562,3965285,0.0,0.0
2021-12-17,830.7056591570362,834.8689835101227,813.0727560145519,817.5789184570312,2675800,0.0,0.0
2021-12-20,809.1543311013739,813.0727540122764,780.7457649973305,797.6929321289062,2907378,0.0,0.0
2021-12-21,805.6277938447317,810.1339563848883,791.0316442331285,795.6358032226562,1973119,0.0,0.0
2021-12-22,802.1012325641707,810.3299453591594,794.4603191347635,802.0032958984375,1979912,0.0,0.0
2021-12-23,808.0768161102109,816.7952715082847,805.9706398080476,809.9869995117188,1495208,0.0,0.0
2021-12-24,814.0524022832923,815.080976393081,791.521469368111,796.07666015625,1071730,0.0,0.0
2021-12-27,791.5214336636834,806.3624844610332,790.4928596002924,801.8562622070312,1492196,0.0,0.0
2021-12-28,807.1951207389192,822.8688124037525,802.3460604220336,821.5953369140625,1677680,0.0,0.0
2021-12-29,826.2484741169778,826.2484741169778,813.9054059074521,815.7177124023438,1575343,0.0,0.0
2021-12-30,825.8076344508539,825.8076344508539,810.2809074701578,812.3870239257812,1874659,0.0,0.0
2021-12-31,817.7749168433546,827.7669080464916,813.2687540411524,820.0770263671875,1528983,0.0,0.0
2022-01-03,817.9708542781577,822.8688833456916,809.44827174257,812.8768920898438,1537088,0.0,0.0
2022-01-04,820.8606406455193,824.8280319289047,808.8115020184125,814.885009765625,1886453,0.0,0.0
2022-01-05,813.072773681786,829.7260714559912,813.072773681786,822.3790283203125,2634010,0.0,0.0
2022-01-06,821.8892218240824,825.0729405021852,810.623755732334,822.7218627929688,2962301,0.0,0.0
