,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-11-08,516.2063052702323,516.2063052702323,498.82074388443743,505.38861083984375,36802110,0.0,0.0
2021-11-09,508.28618863236267,513.8399094582745,504.3744492322759,511.08721923828125,25451967,0.0,0.0
2021-11-10,507.61006791675385,510.45937993568265,503.6983285458061,506.4993591308594,15805538,0.0,0.0
2021-11-11,505.0022032742784,505.0022032742784,489.7898676875506,492.20452880859375,23086898,0.0,0.0
2021-11-12,494.5226119227017,495.4884763991132,485.5400840824123,493.8948059082031,19836221,0.0,0.0
2021-11-15,494.9089790065149,498.28950465833077,488.2444905694024,489.2586364746094,13328183,0.0,0.0
2021-11-16,490.0796455868196,490.0796455868196,476.65413481742496,478.19952392578125,19553216,0.0,0.0
2021-11-17,476.9921802605378,488.147903235655,474.23946059207475,481.1453857421875,20488483,0.0,0.0
2021-11-18,482.062993451048,488.92063751822036,475.49509695291755,486.6025390625,22471070,0.0,0.0
2021-11-22,488.72742801876353,488.72742801876353,461.2002902746237,469.7964782714844,28800269,0.0,0.0
2021-11-23,468.68575107286574,478.4892699038988,463.61496242138185,476.219482421875,20000371,0.0,0.0
2021-11-24,478.87560557721184,482.93224825287405,472.35602022579803,476.3160705566406,13963769,0.0,0.0
2021-11-25,473.2736263792322,478.53759993236025,469.6999157774585,473.8048400878906,12894211,0.0,0.0
2021-11-26,469.65160511758705,471.2452756202464,451.15530615311224,454.4392395019531,26305817,0.0,0.0
2021-11-29,453.9563017945005,461.44175145175024,438.7922177952826,449.22357177734375,22407465,0.0,0.0
2021-11-30,452.0245903236182,460.95883703407435,442.3659452312332,444.8288879394531,23026652,0.0,0.0
2021-12-01,448.59577232525913,460.958825956058,448.16112151620933,459.07537841796875,17156956,0.0,0.0
2021-12-02,458.30268504784544,461.8280844222754,454.8738780143267,460.71734619140625,12962679,0.0,0.0
2021-12-03,459.5100328756524,465.0637537144018,454.0045934712498,456.998779296875,16653993,0.0,0.0
2021-12-06,456.99879040179513,460.71737468805236,447.96795127112637,449.416748046875,14353300,0.0,0.0
2021-12-07,453.1836286590873,463.32520576292757,453.1836286590873,460.4276123046875,13644942,0.0,0.0
2021-12-08,464.48423972058686,475.59168165151056,463.8564336805299,474.77069091796875,20397660,0.0,0.0
2021-12-09,475.4950649339086,476.6541140837204,469.50672292879904,471.96966552734375,12560970,0.0,0.0
